id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key,m21_key,m21_mode,m21_confidence,m21_key_full
4645,76,4,imitation_chain,1894.0,318.0,61.7268206824788,65.5885810752711,61.447681211074,56.4043824483318,59.6512503567583,"0.754784580498866,0.663945578231293,0.477755102040816,0.522403628117913,0.511995464852607",0.3079944609878801,Major,C#,1,1.1651168684814346,0.1536523848633972,0.3037321031852805,major,C#,F#,minor,0.34161588848022695,F# minor
5378,76,5,imitation_chain,2142.0,363.0,61.2828573426159,65.4186541422785,61.3996595638926,56.2604355766269,61.4217610176462,"0.823333333333333,0.697845804988662,0.466326530612245,0.476122448979591,0.695714285714285",0.7493248378104539,Major,C#,1,1.0965558291325848,0.2384108249382726,0.7477423815874248,major,C#,C#,major,0.6317253963863292,C# major
5574,76,6,imitation_chain,2471.0,375.0,50.1442350831867,53.4089847605767,48.5998897794231,43.2904099239674,49.1130635962935,"0.725011337868481,0.739410430839002,0.379365079365079,0.395396825396826,0.796122448979591",0.5440307563938139,Major,C#,1,1.148565565406983,0.2177086357367672,0.5457523897732287,major,C#,B-,minor,0.2408598622737738,B- minor
5728,76,7,imitation_chain,2578.0,379.0,62.4453768614809,65.4949863300709,60.0784219837551,55.0055119195884,60.4791183533529,"0.662993197278912,0.640589569160998,0.420272108843537,0.349115646258503,0.881179138321996",0.7327104819325917,Major,C,0,1.0965928852422948,0.2038687169802243,0.7270542838680213,major,C,C,minor,0.7597736860793295,C minor
5987,76,8,imitation_chain,2637.0,402.0,62.2065086678525,65.2986444714849,59.6853987249953,55.0421542291858,60.257063169178,"0.743242630385488,0.651950113378685,0.327414965986395,0.371995464852608,1.01959183673469",0.7327104819325917,Major,C,0,1.0965928852422948,0.2038687169802243,0.7270542838680213,major,C,C,minor,0.7597736860793295,C minor
6793,76,9,imitation_chain,2709.0,451.0,60.5851751738832,65.507267921595,56.3938251947686,55.8476604039466,59.2607394649732,"0.683242630385487,0.640294784580499,0.291995464852608,0.291995464852608,0.765578231292517",0.7551535780748194,Minor,G#,8,1.428016220777117,0.180408440154842,0.7383857511912225,minor,g#,E,major,0.6851635755118263,E major
7134,76,10,imitation_chain,3054.0,473.0,60.1647362145579,65.5196364209538,57.3176780600785,58.1868319888017,60.2809014733784,"0.638616780045352,0.755532879818594,0.499206349206349,0.37297052154195,0.788458049886622",0.6818266427398937,Minor,A,9,1.163907995651469,0.2849484182406931,0.6678000306636613,minor,a,F,major,0.5369564320218089,F major
7167,76,11,imitation_chain,3218.0,476.0,59.42906863323,65.013757707456,57.5150110413971,58.1805005255766,59.9303546004354,"0.622607709750567,0.59453514739229,0.395668934240363,0.361995464852608,0.431587301587301",0.4520119940359232,Major,A#,10,1.095090657954375,0.1941929284699927,0.4521513981168891,major,A#,B-,minor,0.5117625338749041,B- minor
3974,77,1,imitation_chain,77.0,268.0,68.3015510511806,59.2321919499672,60.9170599869377,58.6995502684791,61.0481450890342,"1.05557823129252,0.453786848072562,0.731088435374149,0.730476190476191,0.419954648526077",0.7405259865476691,Major,C#,1,1.007986398257387,0.1908770650185099,0.7517284681736198,major,C#,G#,minor,0.5982208682082931,G# minor
5010,77,2,imitation_chain,1875.0,345.0,68.4332392860777,59.2360282169645,60.7694776273783,58.858888686,61.0002931693308,"0.824444444444444,0.442947845804989,0.639433106575963,0.592358276643991,0.75467120181406",0.7405259865476691,Major,C#,1,1.007986398257387,0.1908770650185099,0.7517284681736198,major,C#,G#,minor,0.5982208682082931,G# minor
5086,77,3,imitation_chain,2285.0,349.0,60.5917822352619,55.144223601143,58.1059105982662,55.8719376823571,60.2829662822896,"0.696485260770975,0.418390022675737,0.604036281179138,0.625873015873016,0.684761904761905",0.631534992909341,Minor,A#,10,1.7772244066074845,0.2006352997177209,0.6307021450508313,minor,a#,F,minor,0.6314227277594073,F minor
5277,77,4,imitation_chain,2311.0,361.0,60.2434508208867,56.1730322806393,57.7669567488233,55.7860585178177,60.9370573716964,"0.696507936507937,0.418344671201814,0.810952380952381,0.76342403628118,0.984648526077097",0.6870200107892878,Minor,A#,10,1.2569980759850106,0.2150321053321704,0.6859766136323536,minor,a#,A-,major,0.6353752839639754,A- major
5631,77,5,imitation_chain,2419.0,377.0,61.3730124392675,55.3703184967456,57.8300423500624,53.7135931352964,56.6764203020382,"0.673877551020408,0.349160997732426,0.753265306122449,0.520861678004535,0.821814058956917",0.5978272325433828,Minor,A#,10,1.8091448995599184,0.2320101687021638,0.610149705869584,minor,a#,F#,major,0.37725374507193005,F# major
6391,77,6,imitation_chain,2597.0,431.0,61.7817087772491,53.8249076612897,57.9611528913315,52.9913982842962,56.5567174745748,"0.846530612244898,0.325918367346939,0.749569160997733,0.543718820861679,1.14446712018141",0.6511369544047642,Minor,D,2,1.2413666034260944,0.1847710000090998,0.6651464428627546,minor,d,B-,major,0.4761713780458851,B- major
6395,77,7,imitation_chain,2871.0,432.0,61.8023052048506,52.959428723706,57.2032766980553,56.4549001137868,61.5082523567568,"0.789342403628118,0.301950113378685,0.6381179138322,0.672403628117914,0.766077097505669",0.8023439029592628,Minor,D,2,1.0373822729361688,0.2169158821093672,0.7977680540479921,minor,d,D,minor,0.5620013101374423,D minor
7032,77,8,imitation_chain,2876.0,470.0,51.9619754250354,44.7203241586073,46.0401978563399,44.966298184859,50.9105444305192,"1.1153514739229,0.320453514739229,0.724739229024943,0.782040816326531,1.28113378684807",0.4728989088770139,Major,D#,3,1.2560836353829117,0.2160220029391318,0.4697041110985439,major,D#,D,major,0.28106935065862565,D major
7139,77,9,imitation_chain,3156.0,476.0,62.9202804285305,53.872840610039,56.857625749367,54.229105203344,59.099310161891,"0.824036281179138,0.291269841269841,0.644739229024944,0.533242630385487,0.811269841269841",0.5274164237265071,Major,B,11,1.3657150214971696,0.1722120826780014,0.5299944258897313,major,B,B,major,0.6402365017291177,B major
7476,77,10,imitation_chain,3223.0,499.0,63.3352479363456,56.6812146037924,59.4787482523218,55.4280762800704,59.5317564634144,"1.00897959183673,0.234489795918368,0.558299319727891,0.47609977324263,1.45777777777778",0.6150342304020614,Minor,C,0,2.0566766016159117,0.2315497519045079,0.6240390165294243,minor,c,G,major,0.4611403815725353,G major
7626,77,11,imitation_chain,3367.0,507.0,63.4109004449541,57.3936824972461,59.9215006018404,56.0523130559947,59.5953163434987,"0.847800453514739,0.246666666666667,0.558526077097506,0.384829931972789,1.52727891156463",0.8112757059721268,Minor,C,0,1.545181170508753,0.2750940801155575,0.8163216256722755,minor,c,A-,major,0.6029546135299328,A- major
184,78,1,imitation_chain,78.0,9.0,58.7419075197833,49.8662210405323,56.1839591610853,64.131421040618,57.0648516314587,"0.465646258503401,0.300022675736961,1.7774149659864,0.36360544217687,1.40981859410431",0.5468665727080396,Major,E,4,1.0886138844870092,0.1764985311592642,0.5732120273345919,major,E,E,major,0.6102667704374697,E major
7091,78,2,imitation_chain,294.0,473.0,57.6265720250171,52.7791897600887,59.3638605366538,65.1597267831557,56.4451128131883,"0.40750566893424,0.477210884353742,0.864421768707483,0.432857142857143,1.1097052154195",0.6198876026388299,Minor,G#,8,1.9007274214159744,0.2185527089561602,0.6115384291831849,minor,g#,F,minor,0.4863247261832885,F minor
7282,78,3,imitation_chain,3187.0,482.0,57.7961885183433,52.9926617081061,59.6117012788431,65.2095979066351,57.68256806387,"0.488480725623583,0.394467120181406,0.788956916099773,0.51374149659864,0.845963718820862",0.7325048313253477,Major,A#,10,1.092122035448322,0.1963023812216001,0.7279851538907165,major,A#,B-,major,0.7094578250063852,B- major
7496,78,4,imitation_chain,3277.0,496.0,57.7872381205053,52.8455235335471,59.7484251754259,64.7179525242869,58.512831165654,"0.575850340136054,0.463560090702948,0.592539682539683,0.351655328798186,0.971950113378685",0.45770839637785,Major,F,5,1.349178072394438,0.2048677745303078,0.4577678357785326,major,F,B-,major,0.5612706308811495,B- major
7608,78,5,imitation_chain,3381.0,504.0,46.6257645506766,41.2002422434176,53.0930107890697,53.8229656439726,46.1822469119549,"0.587551020408163,0.324421768707483,0.614126984126984,0.210566893424036,0.678639455782313",0.5384531712404466,Major,A#,10,1.0869350474422987,0.1921817819505347,0.5293104025559481,major,A#,E-,minor,0.47933291157103664,E- minor
7741,78,6,imitation_chain,3426.0,511.0,46.1668891985714,42.0042863379329,52.6946217515172,52.848529796724,45.9473866753451,"0.448367346938775,0.410589569160998,0.659024943310657,0.198253968253968,0.621473922902494",0.8010502973924465,Major,A#,10,1.0446398835091035,0.2033304336758462,0.8020003931062777,major,A#,E-,minor,0.6185974494613363,E- minor
7796,78,7,imitation_chain,3470.0,521.0,41.0928256213742,41.2789976083409,51.9668948015844,52.3952283907729,45.8192081349856,"0.420249433106576,0.457052154195011,0.855260770975056,0.239455782312925,1.0931746031746",0.4772639716963235,Major,A#,10,1.1403866322455265,0.2048917933023405,0.4170581422999821,major,A#,D,minor,0.37732538625216916,D minor
7913,78,8,imitation_chain,3486.0,530.0,41.1406783302888,40.7754987257749,51.9106909919613,51.6439269513839,46.2609817710398,"0.386575963718821,0.37578231292517,0.578185941043084,0.18578231292517,0.667324263038548",0.4772639716963235,Major,A#,10,1.1403866322455265,0.2048917933023405,0.4170581422999821,major,A#,D,minor,0.37732538625216916,D minor
7929,78,9,imitation_chain,3511.0,534.0,54.4348679639738,54.2536767380206,63.0163325545802,61.9565476890731,55.8461539430426,"0.487120181405896,0.54498866213152,0.650907029478458,0.316780045351474,0.75328798185941",0.6860140043986357,Minor,D#,3,1.4590892120041203,0.194973771761098,0.70733536421447,minor,d#,B,major,0.48624172020113426,B major
105,79,1,imitation_chain,79.0,5.0,65.3703171419491,62.5065839264323,64.4107456208329,61.0350527411385,66.7453919613137,"0.352312925170068,0.67453514739229,0.421360544217687,0.916258503401361,0.329523809523809",0.5462654183662892,Minor,E,4,1.347819751132576,0.2435276058433301,0.5485960026783013,minor,e,B-,minor,0.2557478901075636,B- minor
275,79,2,imitation_chain,262.0,19.0,52.8009042530271,49.5306012646387,51.6038220198296,47.3988935881721,53.8991487014565,"0.405668934240363,0.560430839002267,0.393333333333333,0.495668934240362,0.590907029478458",0.3232818829018789,Minor,F#,6,1.0218988882393711,0.14038330698472,0.3333546778694606,minor,f#,B,minor,0.6396778276486764,B minor
467,79,3,imitation_chain,313.0,34.0,52.7436319903964,47.9494435469635,49.3053671733935,44.6800878549336,47.2538315726218,"0.555374149659864,0.48390022675737,0.514557823129252,0.453560090702948,0.449092970521541",0.338209673557438,Major,C#,1,1.3524901271644811,0.1595358810670589,0.3579011258959375,major,C#,F,major,0.37995970433100273,F major
2898,79,4,imitation_chain,380.0,190.0,64.5014934969514,59.5365146323337,60.9266580356008,56.6624867033083,59.0556685710308,"0.398049886621315,0.524784580498866,0.419773242630386,0.394943310657597,0.511723356009071",0.338209673557438,Major,C#,1,1.3524901271644811,0.1595358810670589,0.3541487228799762,major,C#,F,major,0.37995970433100273,F major
3796,79,5,imitation_chain,1494.0,258.0,52.683719529536,47.1566955265214,49.2995736497747,44.5315951469386,46.9027349785216,"0.45843537414966,0.47124716553288,0.404126984126984,0.42485260770975,0.467596371882086",0.3720114842333784,Major,B,11,1.1227948948005086,0.1594721559397036,0.3453695190288367,major,B,F#,minor,0.44244639308578254,F# minor
4478,79,6,imitation_chain,1805.0,307.0,52.8469285252551,45.4858940555327,48.4323221159906,42.006037669551,47.0340251478951,"0.41718820861678,0.469909297052154,0.426712018140589,0.409977324263039,0.391043083900227",0.5250929076795103,Major,F,5,1.1991834921017877,0.2293364083739465,0.5619201829921753,major,F,F,major,0.37995970433100273,F major
5823,79,7,imitation_chain,2058.0,383.0,64.2872979374487,56.3369015353428,61.1252194378737,52.6678608808237,57.1228376701089,"0.548185941043084,0.5918820861678,0.616417233560091,0.567551020408163,0.603809523809524",0.7926010506359737,Minor,C#,1,1.0131190482998569,0.2297243422717536,0.8114144400644271,minor,c#,A,major,0.47617137804588505,A major
6368,79,8,imitation_chain,2648.0,422.0,64.1673287432277,57.4261797214792,61.2060836146235,52.0241840308078,57.0154724736063,"0.374920634920635,0.418503401360545,0.37390022675737,0.35968253968254,0.568775510204081",0.8647891194121892,Major,A,9,1.2225046782603222,0.2409606039701365,0.856544611768747,major,A,A,major,0.774863712893093,A major
6580,79,9,imitation_chain,2855.0,446.0,63.9042811638921,55.6153008088297,59.5227122493874,51.9870508693687,56.377514540553,"0.432448979591837,0.429523809523809,0.361791383219955,0.289614512471656,0.521995464852607",0.4550265472255793,Major,G#,8,1.0689103401967668,0.1412922751056815,0.4338874922162692,major,E,C#,minor,0.4738339673038337,C# minor
7166,79,10,imitation_chain,2956.0,476.0,63.3417546723363,55.7265349157622,58.8430542041541,51.6794047106836,56.244777728814,"0.351791383219955,0.360907029478458,0.361836734693878,0.308639455782313,0.40718820861678",0.950466092316226,Minor,G#,8,1.6245284439466972,0.2540989563354306,0.9421772355185064,minor,g#,E,major,0.6793733295414777,E major
7339,79,11,imitation_chain,3246.0,485.0,61.9781828827476,54.6873349704299,59.65409862708,52.4930192508742,55.8240278089779,"0.270702947845805,0.268707482993197,0.258185941043084,0.268095238095238,0.349591836734694",0.5075947367556993,Minor,C,0,1.1945010600263697,0.1977975400980639,0.5124472033765243,minor,c,C,major,0.6821250585775684,C major
145,80,1,imitation_chain,80.0,9.0,54.783601237968,58.3253185959398,62.4373000400148,66.8773144600932,59.5771211678553,"0.828684807256236,0.811292517006803,0.720362811791384,0.306349206349207,0.925578231292517",0.7673093941147376,Major,G,7,1.1017005090019285,0.1675342547005432,0.7623328817541989,major,G,G,minor,0.8106483962186085,G minor
735,80,2,imitation_chain,278.0,48.0,45.0798499822499,48.2008561056192,52.5682827925461,57.2746613647409,48.6663102040524,"0.65485260770975,0.645011337868481,0.631269841269841,0.292063492063493,0.715102040816327",0.4989658293838729,Major,F,5,1.192553580477433,0.1498699256777048,0.5200410256195772,major,F,F,major,0.6029546135299327,F major
1169,80,3,imitation_chain,515.0,76.0,55.8049235649065,59.0318580505605,62.3663600148679,67.1649695647253,63.1327599996774,"0.833990929705215,0.991224489795918,1.02687074829932,0.295102040816326,0.905079365079365",0.4392307786662844,Minor,G#,8,1.0068645189796948,0.1681162773272806,0.4459435141336558,major,D#,G,major,0.3769530921082135,G major
1948,80,4,imitation_chain,721.0,117.0,56.1104807159319,59.8065399601611,63.2340982241494,67.5550129018872,63.2684064660103,"1.12258503401361,0.939047619047619,1.008820861678,0.260113378684808,1.089410430839",0.7496401835607494,Major,G#,8,1.0574000710808682,0.2013095816886728,0.7347052075743672,major,G#,A-,major,0.774863712893093,A- major
2552,80,5,imitation_chain,1104.0,144.0,56.2812393780994,60.581176096992,63.0013456026205,66.6188083096859,63.1205577575991,"1.05251700680272,0.996439909297052,0.812675736961451,0.20312925170068,1.04367346938776",0.706598355665356,Major,D#,3,1.0399482445488537,0.1930879277576365,0.712020349316841,major,D#,A-,major,0.5809540959506698,A- major
3467,80,6,imitation_chain,1324.0,228.0,44.7040074405949,48.8236179329323,51.3286194216938,54.2446794344586,51.0878094728698,"0.85140589569161,0.923492063492063,0.796984126984127,0.221609977324263,0.969115646258504",0.5757013196649893,Minor,D#,3,1.1648546576478342,0.2686492042432227,0.6021522521748889,minor,d#,B,major,0.5591886421304249,B major
3929,80,7,imitation_chain,1691.0,262.0,52.7110376079288,52.8987911019184,57.5092540017483,63.1164247441447,55.4385274141908,"0.855192743764172,0.797142857142857,0.730113378684807,0.374104308390023,0.936462585034013",0.763547939404164,Major,A#,10,1.211964825469423,0.1941332507251566,0.777661531684782,major,A#,E-,major,0.7604240515049806,E- major
4682,80,8,imitation_chain,1846.0,321.0,44.7242658719636,44.3373891919295,44.5553154059371,49.9350188449669,44.3573300873612,"0.522834467120181,0.816485260770975,0.850453514739229,0.277437641723356,0.792766439909296",0.5244447939488877,Major,A,9,1.0407289744898678,0.2082358443771089,0.5318659685636052,major,A,F#,minor,0.37732538625216905,F# minor
4813,80,9,imitation_chain,2159.0,333.0,43.2601917341978,44.4171110360904,44.7811629886458,50.2709470129023,44.176522799136,"0.952154195011338,0.896371882086168,0.781609977324263,0.278367346938776,0.601791383219955",0.254387739326765,Minor,A,9,1.0190570267920362,0.1297115173697201,0.2658124208563256,major,D,G,major,0.21275583405964502,G major
6082,80,10,imitation_chain,2205.0,409.0,57.3325016200921,62.6888848940952,57.3764601152538,61.9871832634252,57.3778205037647,"0.926802721088435,0.351496598639456,1.15684807256236,0.304875283446712,0.822766439909296",0.6788984526748,Major,A,9,1.0384910732067747,0.2378586882649515,0.6773930245279087,major,A,D,major,0.5010375549521675,D major
