id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key
6501,189,10,imitation_chain,2891,438,58.1762217350458,65.2687356553639,53.1250913409415,56.5106142121193,58.3502005728868,"0.695487528344671,0.766825396825397,0.624807256235827,0.337959183673469,1.07655328798186",0.8208879439546677,Major,A#,10,1.113303197911716,0.21396983214604226,0.8215889182772522,major,A#
6816,189,11,imitation_chain,2915,451,58.3161141446448,65.3279257766853,62.6052119745246,53.6925528646592,57.8187289789483,"0.580521541950114,0.640657596371882,0.709138321995465,0.286122448979592,0.972562358276645",0.7387034156012589,Major,A#,10,1.0627118081348321,0.18974758060915778,0.7406289611163107,major,A#
958,190,1,imitation_chain,190,62,58.9763075263592,54.3853523173129,62.1395687620202,54.1773387482544,58.8282714353523,"0.834943310657596,0.590816326530613,0.812222222222222,0.279886621315193,0.523287981859411",0.9151805307681463,Minor,B,11,1.5399222741433174,0.2595696713271622,0.9132811698365133,minor,b
1440,190,2,imitation_chain,624,85,59.4739501271866,54.0258325524904,61.8714788211734,54.0427012311569,59.0423131784632,"0.547392290249433,0.459705215419501,0.605827664399093,0.279909297052154,0.604126984126985",0.9151805307681463,Minor,B,11,1.5399222741433174,0.2595696713271622,0.9132811698365133,minor,b
2122,190,3,imitation_chain,880,121,59.7250974209108,53.2446608363354,63.0059292795676,56.7038473253765,60.027815496842,"0.488571428571429,0.406485260770975,0.58015873015873,0.257324263038548,0.822902494331066",0.8181295226239048,Minor,C,0,1.570974532577405,0.25307228460989173,0.8229251757673909,minor,c
2222,190,4,imitation_chain,1202,130,59.5391589368673,54.3754788622728,62.9930958114724,53.8093726756046,59.7577389697333,"0.662630385487528,0.568662131519275,0.617482993197279,0.245056689342403,0.92718820861678",0.7581873140481076,Minor,C,0,1.8014465331741134,0.3064920760081113,0.7722322491925887,minor,c
2908,190,5,imitation_chain,1229,189,60.3902663903887,53.6849856760324,63.9363875786532,55.4861015822317,56.8279675939986,"0.696938775510204,0.585736961451247,0.73249433106576,0.280158730158731,0.684399092970521",0.8420519936307466,Minor,A,9,1.3957156704999567,0.21477592612996094,0.8300318542000297,minor,a
3348,190,6,imitation_chain,1501,222,44.522983634556,42.0119525015213,52.690539956007,43.965965145267504,45.2901830398248,"0.736031746031746,0.24437641723356,0.728866213151927,0.338548752834467,0.551632653061224",0.6125958485908658,Minor,A,9,1.2523274892295149,0.21913999971788556,0.5979912300599721,minor,a
4213,190,7,imitation_chain,1647,290,45.7447515975457,40.8884670465903,52.4285793575917,44.1762275983215,45.6479780821774,"0.628321995464853,0.532063492063492,0.809251700680272,0.326825396825397,1.02469387755102",0.5431469684316108,Major,A#,10,1.071342736707375,0.26616558877001273,0.5077508066796359,major,A#
6961,190,8,imitation_chain,1947,467,62.085132651387,57.7016825098286,64.7452655668405,52.4111980809749,57.5457148471671,"0.766009070294785,0.695736961451247,0.755804988662132,0.255691609977324,0.88031746031746",0.8586359054972247,Major,A#,10,1.2884752432830249,0.24979380094264306,0.8559437447216798,major,A#
6990,190,9,imitation_chain,3117,468,59.731491038198,53.6776869724723,64.55491416821,52.985735997174,57.7700062880313,"0.615510204081632,0.543718820861678,0.640068027210884,0.377913832199547,0.886938775510204",0.7782187726700769,Major,F,5,1.1374403378133036,0.18665377289082583,0.7933924243122609,major,F
7015,190,10,imitation_chain,3125,470,49.2806330841931,44.4494032994815,53.7474282369204,42.3230852584827,44.7561571704038,"0.807120181405896,0.926213151927438,0.913333333333333,0.648458049886622,1.19589569160998",0.9302081044107791,Minor,F#,6,1.6079257661254474,0.24313337371126614,0.9322160088682139,minor,f#
7094,190,11,imitation_chain,3148,475,49.0030959915014,45.3615655480174,54.2100045650347,44.0616466281352,45.4998501789819,"1.01365079365079,0.989274376417234,1.08598639455782,0.8381179138322,1.11555555555556",0.8918031194032082,Minor,F#,6,1.3781069430016923,0.249012428419379,0.914120142100893,minor,f#
146,191,1,imitation_chain,191,7,65.3511397580483,59.9005793983003,55.2318508773456,58.263693650389,66.1277702520377,"0.259750566893424,0.788231292517007,0.245328798185941,0.649342403628118,1.29718820861678",0.39368181079842696,Minor,G,7,1.2738445242823022,0.16857597253190731,0.3269711471032946,minor,g
1720,191,2,imitation_chain,279,104,56.6813897406504,49.2013778487687,44.6789004286331,48.0869954351831,54.3395917486183,"0.303424036281179,0.785555555555556,0.26421768707483,0.634240362811791,0.94907029478458",0.7500994307547265,Minor,F#,6,1.13684759611269,0.2625385501787538,0.76383061310548,minor,f#
4477,191,3,imitation_chain,997,305,53.668016266586,48.9067857460157,44.0415167531979,47.6067261555917,54.093559885081,"0.233083900226757,0.634671201814059,0.313219954648526,0.67485260770975,0.683605442176871",0.6677719422043261,Major,F#,6,1.0906405468501945,0.2073908393393156,0.6890239100611876,major,F#
4756,191,4,imitation_chain,2057,329,51.14288450528,44.4008021552104,44.3340348131237,45.1844091238689,51.3783457241988,"0.404761904761905,0.666689342403628,0.326462585034013,0.765736961451247,0.681020408163265",0.7361347254450854,Major,G#,8,1.1338010276572743,0.20282833193333227,0.7119964580273476,major,G#
4841,191,5,imitation_chain,2173,334,65.7653913469448,56.5242193848528,56.570794295153,57.039904369694,63.3428216525143,"0.398049886621315,0.613990929705215,0.360861678004535,0.625759637188209,0.777981859410431",0.5373514857358289,Minor,F#,6,1.1359354428358381,0.24957924016380603,0.5448612422381482,minor,f#
4945,191,6,imitation_chain,2224,341,66.8197524163109,57.0752603770904,57.0238627422012,57.4521933079726,63.854430574369196,"0.445102040816327,0.499773242630386,0.487210884353742,0.407392290249433,0.582086167800454",0.6751434123565773,Minor,A,9,1.020496603090669,0.16660235881011323,0.6485152669430356,minor,a
5183,191,7,imitation_chain,2258,355,62.2821559955826,56.9443639845348,57.133711851565,59.051658871175,62.2811601368628,"0.743015873015873,0.672335600907029,0.718662131519275,0.638934240362812,0.904331065759637",0.842442124918369,Major,D,2,1.1654647475545108,0.2128739531446479,0.8431948374788075,major,D
5643,191,8,imitation_chain,2364,377,62.0539354673154,54.9972600533688,58.6607668009754,60.4193362666954,62.2477705510602,"0.570839002267574,0.522244897959184,0.603968253968254,0.316303854875283,0.812562358276644",0.7331682812719549,Minor,B,11,1.1403335032147535,0.244225705669329,0.7230995925185933,minor,b
5915,191,9,imitation_chain,2605,400,61.6420947684313,52.7915939112384,57.5583437251028,57.5542616461448,61.7810494242318,"0.708231292517007,0.542562358276644,0.609863945578231,0.303696145124716,0.662244897959184",0.6986950075764862,Minor,D,2,1.0685905916976532,0.21801620919102346,0.7002640485609478,minor,d
6066,191,10,imitation_chain,2681,409,61.903037561541304,56.2876119715991,61.0503144155723,57.3380026149507,61.7709329005244,"0.835691609977324,0.718412698412698,0.686077097505669,0.312199546485261,0.605056689342404",0.5768539611112349,Major,D,2,1.0495102490772843,0.2277798744868341,0.5791387538238606,major,D
6392,191,11,imitation_chain,2742,432,62.2667527371244,55.5039384078431,58.1542979674407,57.0935727695807,62.046496340789,"0.651791383219955,0.662721088435374,0.773673469387755,0.534897959183674,0.639818594104308",0.6582963890763244,Minor,D,2,1.2739075321447852,0.2328678600713486,0.6662480040958058,minor,d
733,192,1,imitation_chain,192,48,56.0648015781562,56.1191556759917,54.5970771671248,44.3186222998099,47.9474990183534,"0.59092970521542,0.556893424036281,0.544716553287982,0.550566893424036,0.737324263038548",0.5807147656517457,Minor,C,0,1.027487050383372,0.18214722758249455,0.5610032225508059,major,G#
1710,192,2,imitation_chain,513,104,56.0783077580705,56.4238941566806,54.7774252924937,44.906072736541,51.2213447503959,"0.638480725623583,0.615215419501134,0.591609977324263,0.574943310657596,0.728775510204081",0.6163299006424121,Major,D#,3,1.0350275028411937,0.20965704183123102,0.6013787432066834,major,G#
3182,192,3,imitation_chain,988,212,58.1018237213736,57.3401069333213,56.6224983809508,50.855180331405,54.289127061954,"0.523265306122449,0.534580498866213,0.430861678004535,0.431065759637188,0.648049886621316",0.5650135375578836,Minor,F#,6,1.4810407144298259,0.22308249478728823,0.5508000466743225,minor,f#
4593,192,4,imitation_chain,1570,318,58.1623549655582,57.0187638955028,55.8677575646147,50.5404542337822,54.1730159879408,"0.749342403628118,0.626485260770975,0.729637188208617,0.615306122448979,0.613854875283447",0.5423230196972514,Major,F#,6,1.1347856707631243,0.1699243163048819,0.5299655536860757,major,F#
4632,192,5,imitation_chain,2106,319,58.7154143326108,57.4308411033345,56.1008389927576,51.0584589146956,54.3147064592159,"0.719387755102041,0.79297052154195,0.730362811791383,0.704988662131519,0.743038548752834",0.6870581193533419,Major,B,11,1.037784666352221,0.1776970400282586,0.6929660184686891,major,B
5197,192,6,imitation_chain,2134,356,47.9637333287688,43.7487440847458,42.9965232087315,42.4447229456827,46.9987030754595,"0.542176870748299,0.513922902494331,0.504263038548753,0.448480725623583,0.390521541950114",0.6257388991174612,Major,G,7,1.2603632512290859,0.20902008528110724,0.6088888838412244,major,G
5281,192,7,imitation_chain,2375,362,59.5921261108993,55.5750471625197,54.6845428308917,52.895512221813,59.4458236033486,"0.534739229024943,0.50578231292517,0.429931972789116,0.440204081632653,0.465600907029479",0.6015876952653334,Major,G,7,1.07284259751635,0.19019162496788478,0.5907653863822963,major,G
5442,192,8,imitation_chain,2422,367,48.20134741642,44.4105248863713,42.5342110517215,40.9848779253367,45.915809673547,"0.403469387755102,0.401179138321995,0.36015873015873,0.254149659863945,0.414013605442176",0.6789127243393046,Minor,G,7,1.272132597171739,0.16479060765962789,0.6588540417952807,minor,g
6009,192,9,imitation_chain,2495,400,60.1647960024838,55.5121265281261,54.9434396180225,54.6742514251059,60.1632437390346,"0.569002267573696,0.637120181405896,0.590566893424036,0.55609977324263,0.546303854875283",0.8010502973924465,Major,C,0,1.0446398835091035,0.20333043367584624,0.8027969404600744,major,C
6478,192,10,imitation_chain,2715,438,59.8799405910614,55.5333201444373,55.0296700613082,54.9462251576514,59.6014797290153,"0.742789115646259,0.678820861678004,0.740975056689342,0.694580498866213,1.18074829931973",0.8010502973924465,Major,C,0,1.0446398835091035,0.20333043367584624,0.8027969404600744,major,C
6723,192,11,imitation_chain,2910,452,59.5034018995903,55.7956185314926,55.0034162656769,54.8685215451361,59.9677901471152,"0.789251700680272,0.673106575963719,0.637981859410431,0.684081632653062,1.42351473922902",0.8010502973924465,Major,C,0,1.0446398835091035,0.20333043367584624,0.8027969404600744,major,C
1139,193,1,imitation_chain,193,73,65.1960933760754,59.9335502133281,56.3983636977161,60.3070370888527,63.146565285743,"0.57156462585034,0.593287981859411,0.234648526077097,0.570453514739229,0.594149659863946",0.8340091164036892,Major,G#,8,1.160897545342706,0.20685504689356737,0.8065379414150791,major,G#
3196,193,2,imitation_chain,700,212,62.3686453784127,57.2840264392895,54.9404029863213,58.6120885583994,60.549459590404,"0.478503401360544,0.510952380952381,0.222721088435374,0.488616780045352,0.673877551020409",0.6005144548884125,Major,G,7,1.206017278176669,0.22156667888817652,0.5744060871257016,major,G
3244,193,3,imitation_chain,1572,218,62.345166668073,57.6336465437267,54.4799410924463,58.1590005036729,59.6260980776781,"0.570861678004535,0.673106575963719,0.210453514739229,0.338934240362812,0.662108843537415",0.24947476774903957,Major,D,2,1.023624543094983,0.10800678298714653,0.2584149338200082,major,D
4502,193,4,imitation_chain,1603,307,51.9083731743409,46.0556162390607,42.2553423355242,46.9020909637069,47.1458905085992,"0.436598639455782,0.505532879818594,0.410068027210884,0.529319727891157,0.541360544217687",0.8267600922141176,Major,B,11,1.2890906534368292,0.19445506202714574,0.8144900124742009,major,B
6042,193,5,imitation_chain,2067,402,62.6492083539505,58.0986797324742,53.8970264038548,57.9388036725541,57.8468139482823,"0.478503401360544,0.541814058956916,0.544648526077098,0.511496598639456,0.707687074829933",0.777651472775123,Minor,D#,3,1.3306850979822922,0.21406387378908562,0.7893942330607062,minor,d#
6866,193,6,imitation_chain,2739,459,52.8298776522975,48.5384783349812,42.5770639846452,48.5456253015827,48.6619594959909,"0.497120181405896,0.571700680272109,0.514263038548753,0.552539682539682,0.691768707482993",0.5392869613400235,Major,C#,1,1.5645563679497634,0.26932313669960856,0.5704115034046103,major,C#
6919,193,7,imitation_chain,3079,461,58.0611299010365,54.2400311826311,49.1930922210545,52.6070175176925,57.8923514244358,"0.683900226757369,0.706235827664399,0.761995464852607,0.716916099773242,0.892040816326531",0.9034072616037694,Minor,A#,10,1.7901176998792203,0.2833439406882031,0.8911831098899311,minor,a#
7129,193,8,imitation_chain,3096,473,61.6794442714193,57.2205138701504,51.7096715481004,57.7558254722454,61.8854442735379,"0.55875283446712,0.637959183673469,0.682698412698413,0.650249433106576,0.985714285714286",0.6638846825278302,Major,D,2,1.0068513903654646,0.1974811994830233,0.6818675849673476,major,D
7372,193,9,imitation_chain,3215,490,62.1059145790243,57.2057583142682,51.8361649060915,57.0577849230492,61.4584038233543,"0.674399092970521,0.592244897959184,0.520929705215419,0.649410430839002,1.19315192743764",0.7495422571860686,Major,A,9,1.2104319692532215,0.21072833491719017,0.7303483324174099,major,A
7515,193,10,imitation_chain,3342,496,61.2318166677234,58.5632922195398,56.8048962223964,51.2685293998428,61.4659085976724,"0.558344671201814,0.465442176870748,0.568843537414966,0.531587301587302,1.10065759637188",0.6499116629488997,Minor,C#,1,1.2462364753904605,0.22772461669451877,0.6573382661601175,minor,c#
7641,193,11,imitation_chain,3396,504,49.3247922393718,42.7800657737176,40.656911481837,38.4475731730088,44.5954391344488,"0.472902494331066,0.353378684807256,0.328049886621315,0.130430839002267,0.756961451247166",0.5172197723971915,Minor,D,2,1.0736057782123811,0.1619137395387689,0.4684611735649121,minor,d
535,194,1,imitation_chain,194,32,67.8647954381137,55.7173759266287,69.9856475779832,57.5617184779892,65.7627058704927,"0.666054421768708,0.671791383219955,0.72922902494331,0.787573696145125,0.84814058956916",0.5287342335733148,Major,F#,6,1.1471968175399898,0.16346227954190096,0.5299368582072499,major,F#
755,194,2,imitation_chain,419,48,54.1830049075591,45.6328897364676,57.5998264003628,45.3019282693894,53.1587247733734,"0.579410430839002,0.574784580498866,0.703197278911565,0.620544217687075,0.729160997732426",0.7196183206197391,Minor,A#,10,1.1408857974857596,0.20213699155410592,0.7265166090021175,minor,a#
772,194,3,imitation_chain,535,51,53.8990834047414,45.2844236901493,57.6647749476437,45.248520318898,53.064533375188,"0.613061224489796,0.562403628117914,0.591927437641723,0.454081632653061,0.670226757369614",0.6305487522281287,Minor,A#,10,1.186278931363436,0.19354719457209937,0.6621455269284527,minor,a#
1294,194,4,imitation_chain,548,78,62.7403631641057,55.5607298571953,67.2383117998188,57.337382002758,61.7999363012868,"0.627755102040816,0.533287981859411,0.456439909297052,0.476666666666667,0.500748299319727",0.6436769550265328,Minor,G,7,1.1830616851547007,0.19786820017963577,0.6647212586142254,minor,g
2087,194,5,imitation_chain,788,121,61.4008526535058,56.0908444709186,67.110529520422,60.7094856330201,55.2587651028615,"0.454716553287982,0.453015873015873,0.432947845804989,0.465804988662132,0.510226757369614",0.47285842466221334,Major,G,7,1.0776611872705204,0.2442819359736417,0.47664715692510506,major,G
2302,194,6,imitation_chain,1187,137,49.2179085709998,43.2024175448551,54.9989842722555,48.8958102455375,43.9567272899004,"0.421020408163265,0.377142857142857,0.47578231292517,0.415283446712018,0.434897959183673",0.47363011529919674,Major,C#,1,1.3179584690874262,0.21345690485863836,0.43531867435792265,major,C#
3509,194,7,imitation_chain,1243,232,57.3388214032877,52.4736522258673,63.1382596833606,57.2517047537584,58.0117136423004,"0.614875283446712,0.555759637188209,0.581972789115646,0.534263038548753,0.753696145124717",0.47357195322631757,Major,D#,3,1.269022062380607,0.22352268100067033,0.5083586562078508,major,D#
3715,194,8,imitation_chain,1721,252,59.8041941499466,54.027237391742,64.1470680624782,54.5564562339616,61.5707547080604,"0.604263038548753,0.609183673469388,0.605578231292517,0.517165532879819,0.45031746031746",0.5739880524039673,Major,C,0,1.1006638530749275,0.1711916316468121,0.5610362825680867,major,C
5154,194,9,imitation_chain,1769,355,59.4425527449108,54.1695016506198,63.5431858678716,54.4785844932505,59.6421860062637,"0.788616780045351,0.625328798185941,0.902517006802721,0.706213151927437,0.934399092970521",0.6455092936458171,Minor,E,4,1.235473857959704,0.20019956444190887,0.665736758013231,minor,e
5356,194,10,imitation_chain,2340,363,59.4714010371227,54.7926316192037,63.4066396750082,54.2719115886116,59.4831097291897,"0.68453514739229,0.521678004535147,0.720090702947846,0.475147392290249,0.73077097505669",0.756103615070232,Major,B,11,1.4252886893639016,0.23058479075311092,0.7507853577828778,major,B
5741,194,11,imitation_chain,2463,383,59.0878551440625,54.3770402713804,63.4091171649035,58.9435515080094,59.1347194011743,"0.691972789115646,0.678526077097506,0.709501133786848,0.714739229024943,0.846439909297052",0.7973419032802914,Major,B,11,1.4567125785505952,0.2510184561320168,0.790101264513371,major,B
174,195,1,imitation_chain,195,9,55.9392594724097,59.034931070266,56.4055947221075,61.1476957683278,60.9030120706657,"0.879251700680272,0.327052154195011,0.926054421768707,0.327936507936508,1.18126984126984",0.7157823373092324,Major,C#,1,1.1067796465688344,0.1833703882212203,0.7298576585536724,major,C#
649,195,2,imitation_chain,289,42,45.2350031314244,47.4249456443497,44.2371398961056,49.6653991198238,49.0137112551852,"0.684852607709751,0.299138321995465,0.64265306122449,0.358639455782313,0.93421768707483",0.6333983343726836,Minor,C#,1,1.2923763919550229,0.18878712981531642,0.648443638858591,minor,c#
905,195,3,imitation_chain,479,61,56.8999468137114,59.0490120380911,57.524582082363,61.4188396636193,61.6081454183397,"0.660748299319728,0.385351473922903,0.67265306122449,0.362789115646258,0.973854875283447",0.5965089892330763,Minor,D,2,1.1762695852594065,0.1850886233316806,0.6106613636733129,minor,d
1610,195,4,imitation_chain,589,99,45.2563202164214,47.0727610215191,45.0164955755697,47.9283110924792,49.3788151405917,"0.770975056689343,0.195170068027211,0.666077097505669,0.21875283446712,0.715238095238094",0.7123632556470016,Major,A,9,1.3099770487496079,0.24694281429951284,0.7070291051737589,major,A
2097,195,5,imitation_chain,935,121,56.305602175481,58.3278969359921,56.437158237621,59.2720025128412,62.0743255852665,"0.880022675736961,0.22374149659864,0.959977324263039,0.316281179138322,0.819886621315193",0.5360444430107862,Minor,G#,8,1.0882360559535083,0.2876535708171006,0.511504224066959,minor,g#
2202,195,6,imitation_chain,1192,130,56.4464422791777,58.373583343818,56.832239623584,58.3278056032022,61.9140584986846,"0.960181405895692,0.350022675736961,1.01834467120181,0.350136054421769,1.14678004535147",0.5006680475774895,Major,D,2,1.0277407508567407,0.22469458171888534,0.5260088762816305,major,D
2286,195,7,imitation_chain,1218,137,44.9474320961648,47.5917679119116,45.0085076947579,46.9763734807785,49.7572645897844,"0.746485260770975,0.299387755102041,0.650362811791384,0.264353741496599,0.623038548752835",0.6824799700003698,Major,D,2,1.0079613624884476,0.1787691224072166,0.7017651941740145,major,D
2566,195,8,imitation_chain,1236,153,46.4624297016185,47.689718048259,46.0502694972604,48.1542701400497,49.8551280134011,"0.528548752834467,0.264512471655329,0.50546485260771,0.306190476190476,0.496417233560091",0.7316304617251805,Major,A#,10,1.4089032924107885,0.2531557481845432,0.7273247673195188,major,A#
2910,195,9,imitation_chain,1337,189,57.8964091448785,59.5696910265951,57.9559678016104,61.7033253389196,61.7624500686562,"0.46562358276644,0.293333333333334,0.534988662131519,0.224648526077098,0.581927437641723",0.7259990935702652,Major,A#,10,1.357815722403055,0.24341218422071653,0.7200133699564337,major,A#
5003,195,10,imitation_chain,1502,345,57.4088749386863,59.8248251540263,57.5560931477457,61.8514154710693,61.7537472969398,"0.545578231292517,0.316235827664399,0.566530612244898,0.270748299319728,0.650952380952381",0.6902647606072956,Minor,D,2,1.3313423117534873,0.19942356606208517,0.7012191599279176,minor,d
6397,195,11,imitation_chain,2280,422,57.3335399361158,59.6872069808536,57.2074924415742,62.0094632218537,61.9677192102756,"0.473242630385488,0.305464852607709,0.45328798185941,0.31671201814059,0.604807256235827",0.7157823373092324,Major,D,2,1.1067796465688344,0.1833703882212203,0.7296288226791594,major,D
141,196,1,imitation_chain,196,5,55.1999690544906,64.5527486301176,55.1244973296274,53.6267704174137,64.861088125891,"0.33750566893424,0.82015873015873,0.406734693877551,0.728027210884354,0.848299319727891",0.5196787189959946,Minor,G,7,1.2550847099678486,0.17160593393897405,0.480740119663053,minor,g
1066,196,2,imitation_chain,277,68,44.4049268338168,51.9846003971161,45.591160102516,43.805851205373,51.9751473376924,"0.319569160997733,1.05102040816327,0.274739229024943,0.844172335600907,1.16578231292517",0.4937982086397793,Major,E,4,1.116375436044777,0.22417318963088015,0.5269953114097451,major,E
1654,196,3,imitation_chain,679,101,44.8384598121125,51.7402838856602,45.5163059303145,43.7179978344203,51.7066277360353,"0.309183673469388,0.716780045351474,0.28718820861678,0.850566893424036,0.901065759637188",0.498074771057109,Major,E,4,1.0758832302989025,0.22160516272239336,0.5293883401801798,major,E
2747,196,4,imitation_chain,966,179,56.6395770848381,63.3074009785471,57.7074760548835,56.3769611114742,63.4301640750121,"0.245850340136054,0.640113378684807,0.28047619047619,0.718208616780045,1.4702947845805",0.6871521601680102,Major,D#,3,1.281902990629076,0.2467232675534015,0.7042607398732899,major,D#
3321,196,5,imitation_chain,1422,220,59.0792039288296,63.1637245004238,56.1217141344206,57.1702229626717,63.0399392312467,"0.431224489795918,0.784897959183673,0.407165532879819,0.753265306122449,1.06616780045352",0.8152516125717919,Minor,G#,8,1.4769442016055554,0.22912107242851107,0.7923189472153486,minor,g#
4200,196,6,imitation_chain,1637,290,46.8445828686507,51.1118579650021,44.1705714152582,45.4115177119418,50.8561332840438,"0.299206349206349,0.900430839002268,0.665396825396825,0.574648526077097,0.934784580498866",0.8152516125717919,Minor,G#,8,1.4769442016055554,0.22912107242851107,0.7861862583861513,minor,g#
4448,196,7,imitation_chain,1939,307,45.1228620515848,50.8763327915989,43.8914707716041,46.2018690482726,50.4712151111059,"0.595963718820862,0.899092970521542,0.825963718820862,0.552108843537415,0.576802721088436",0.4376504187266096,Major,D,2,1.1899334296391062,0.2214095494694681,0.46765898024669544,major,D
4452,196,8,imitation_chain,2039,305,45.5622254113537,50.7261963686119,43.5667518505233,45.5485690477192,50.6551573260346,"0.574172335600907,0.669319727891157,0.494716553287982,0.547460317460318,0.589251700680273",0.8254282531793621,Major,D#,3,1.2095047730457396,0.18308616141620981,0.8420146700692734,major,D#
5182,196,9,imitation_chain,2042,355,57.654043428256,61.9955230117359,54.5706372868734,57.61239075284,61.5823082949804,"0.891678004535147,0.833514739229025,0.82124716553288,0.73063492063492,0.800975056689343",0.8522019522435488,Minor,G,7,1.4249309980053415,0.22900775909644164,0.8298804858325789,minor,g
5515,196,10,imitation_chain,2361,371,54.7035315361424,62.0061991095805,56.1746117021809,57.5709157908893,62.1606174201629,"0.868208616780045,0.881950113378685,0.71843537414966,0.915079365079365,1.17018140589569",0.4625361087655528,Minor,G,7,1.0434391500722662,0.181035904285631,0.45670638726210966,major,D
7064,196,11,imitation_chain,2555,470,41.7899261181685,52.2441488470239,48.9048640750906,41.4930599430266,47.4536147512522,"0.706394557823129,0.982063492063492,1.05546485260771,0.929342403628118,1.00229024943311",0.703351629509576,Major,F#,6,1.0093700739181937,0.1594375956200699,0.683764819098284,major,B
177,197,1,imitation_chain,197,9,59.7265919750573,58.045738587179,55.1261031186676,66.2370228015239,55.3370248790465,"0.887460317460317,0.368185941043084,0.672040816326531,0.479433106575964,1.61659863945578",0.690249281003091,Minor,G,7,1.0378445686477242,0.20187711402097502,0.6807312562116807,minor,g
1484,197,2,imitation_chain,291,88,58.9712345077101,56.6609897220768,53.60439986025,66.3796491240246,57.4069200977874,"0.575850340136054,0.30328798185941,0.498253968253969,0.409931972789116,0.602857142857143",0.7650999471422977,Minor,F#,6,1.4842295469024802,0.20773607974784092,0.7580915636494024,minor,f#
1755,197,3,imitation_chain,909,105,47.2419555214304,44.5166645951375,41.8894907039531,54.3597069916626,46.5585752226556,"0.66859410430839,0.263333333333333,0.43936507936508,0.360181405895692,0.518390022675737",0.7976426218060826,Major,B,11,1.073590007383692,0.19698823344222324,0.7989785985368112,major,B
2030,197,4,imitation_chain,1019,119,47.5951942508868,44.9010825015404,42.8384030119205,53.7110287203058,46.4410745941704,"0.974580498866213,0.389954648526077,0.46421768707483,0.740204081632653,1.9349433106576",0.7170683937048825,Minor,G,7,1.5466532582300991,0.20354611054554003,0.6898004575255865,minor,g
4582,197,5,imitation_chain,1149,319,58.9250420940755,61.0772219060229,53.6249061306356,60.2710809006348,58.9103933323942,"0.684875283446712,0.675396825396826,0.70639455782313,0.570090702947846,0.984671201814059",0.8066094180774178,Major,B,11,1.1005800464775237,0.21864760441216338,0.8016454178200971,major,B
5046,197,6,imitation_chain,2098,345,59.037302862762,61.0903520392154,53.8678569793859,61.1072073461625,59.0722974617126,"0.684920634920635,0.6740589569161,0.625328798185941,0.662517006802721,1.18049886621315",0.8269341834894294,Major,B,11,1.1099757051811001,0.20773734354567236,0.8216119915618474,major,B
5919,197,7,imitation_chain,2300,398,58.5933017378018,61.2480568620832,54.5388274550442,61.289968885103,59.3555709991081,"0.742018140589569,0.685668934240363,0.602199546485261,0.697324263038549,0.777097505668935",0.6437994185542527,Minor,B,11,1.3126897686645318,0.23620228071099614,0.6484582038166368,minor,b
5995,197,8,imitation_chain,2685,402,58.38450148695,61.067436459977,54.3568900211008,61.467350624762,58.8308982889062,"0.741904761904762,0.76156462585034,0.648571428571428,0.750702947845804,0.834648526077097",0.8293700560265345,Major,F#,6,1.2868132407303174,0.21958375252917048,0.8182946722544724,major,F#
6215,197,9,imitation_chain,2711,427,59.09911845853,61.3197540428473,54.4354596454892,61.2022570403958,59.1203126866724,"0.714671201814059,0.754716553287982,0.636757369614512,0.74265306122449,0.86936507936508",0.8269341834894294,Major,B,11,1.1099757051811001,0.20773734354567236,0.8216119915618474,major,B
6260,197,10,imitation_chain,2785,425,44.7861531521384,49.257589986343,44.5997497757353,49.3024466041972,43.5738847010493,"0.59702947845805,0.657959183673469,0.626643990929705,0.599569160997732,0.822902494331066",0.6159799733382135,Major,A,9,1.2804887024920621,0.22184154863320169,0.6228432577057459,major,A
6603,197,11,imitation_chain,2806,446,54.2449737481226,59.5610427221444,53.3244661808471,59.3583636348248,54.9202085119032,"0.624807256235828,0.650090702947846,0.64766439909297,0.673083900226758,0.832607709750567",0.36350991132859095,Major,C,0,1.0349165158811706,0.17522434357785135,0.38038673381851834,major,C
645,198,1,imitation_chain,198,45,54.8737512548496,59.9409806211583,64.419650235137,65.4928369102908,65.243282925945607,"0.274580498866213,0.339160997732426,1.08210884353742,0.974829931972789,0.755646258503401",0.5860386476796644,Major,C,0,1.1558579435977476,0.18989998742423164,0.5597588730341172,major,C
923,198,2,imitation_chain,475,61,56.1431928240578,61.0744503242578,63.6213006071857,65.2869645766379,65.470941516563,"0.326439909297052,0.327823129251701,0.824421768707483,0.847845804988662,0.882675736961451",0.6747891026954034,Minor,F,5,2.0350194168594444,0.2506860114631892,0.6638705944479738,minor,f
1761,198,3,imitation_chain,605,106,44.1601963333125,48.4516248549139,51.0143514367062,53.0369598319963,53.3616586066979,"0.40108843537415,0.414444444444444,0.607823129251701,0.60185941043084,0.61421768707483",0.7400946868377727,Minor,F,5,1.0778262771650973,0.18843288048796175,0.7299421642545938,minor,f
2035,198,4,imitation_chain,1025,119,44.4978241273721,48.3142212754382,51.0037233562238,53.323873510404,53.4359334498481,"0.642517006802721,0.622403628117914,0.86625850340136,1.17827664399093,1.38605442176871",0.7400946868377727,Minor,F,5,1.0778262771650973,0.18843288048796175,0.7299421642545938,minor,f
